artist,text
Григорий Лепс,"где ошибусь этажом
чаще дыхание выше давление
лечу в самое сердце
где ночи ярче чем дни
помнишь как было раньше
где   подарок а приз
улицы города словно артерии
лужи превратились в океаны
где  бо падает вниз
коварно и так просто без з т и фальши
золото – координата страха
а так хотелось любви и ски
смотри что в моём сердце
и будет и будет хорошо
ещё  много позже м  будет легче
смотри что будет после
и где нам было хорошо
бежать от веры и от правды
где диджей крутит винил
меняем местами чувства лечим раны
ещё  много дальше и будет поздно
где   остаться в тени
ещё  много в гору и будет легче
я утоплю наши идеалы
над головою звезды внутри торнадо
смотри что в твоём сердце"
Григорий Лепс,"в грязь соболя иди по ним по праву
дурная кровь в мои проник вены
москва слезам   верит и слезинкам
дурман фиалок наготу гвоздик
ведал я страданье только маска
итак я оставляю позади
и слезы вперемешку с талым с гом
я сжал письмо как голову змеи
да в этот раз я потерпел фиаско
но вот м  руки жжет ея письмо
сквозь пальцы просочился яд измены
и взять м   чего но  чего и дать
ведать м  страданий и агоний
и маскарад закончится сейчас
я узнаю мучительную правду
она бы чиста как с г зимой
и как всегда намерен побеждать
спешу навстречу новым поединкам
моих ко й обида   нагонит
надеюсь это был последний раз
под этим серым  приглядным  бом
м  встречный ветер слезы оботрет
подумал я дни сочтены мои
моих следов метель   заметет"
Григорий Лепс,"ну как же ты мог
решай теперь сама
как будто сразу после боя как раскалившись до красна
пока   будем ставить точки над i
что ж ты натвори
ты пош ходить другою параллелью одна
как все забыть слова; и всё что с нами было
остались нам вдвоём с тобою любви просроченой слова
навеет запах на постели что где то рядом бродишь ты
сольются в месяцы  дели; и если   вер шься ты
закончи сь весна и всё запорошило
разруши сама
и без тебя осиротели мои наивные мечты
потом банально хлопнув дверью   оглянувшись"
Григорий Лепс,"что споется м  сегодня что услышится
медный колокол медный колокол
сирин м  радостно скалится
то ль возрадовался то ли осерчал
травит душу чудной
голубою родниковою ржаною
словно семь богатых лун
господь замечал
душу сбитую утратами да тратами
как засмотрится м  нынче как задышится
воздух крут перед грозой крут да вязок
если до крови лоскут истончал
зазве ли в свой черед
россии кроют чистым золотом
грязью чавкая жирной да ржавою
надежду подает
перед солоно да горько кисло с дкою
на пути моем встает
душу стертую перекатами
пред великою да сказочной страною
а напротив тоскует печалится
я стою как перед вечною загадкою
птицы вещие поют да все из сказок
за таю золотыми я зап тами
веселит зазывает из г зд
в си м  бе колокольнями проколотом
словно семь заветных струн
но влекут меня сонной державою
что раскис опух от сна
вязнут лошади по стремена"
Григорий Лепс,"с г под ногами сде нный на заказ
я стану водопадом падением с высоты
мы теперь об этом знаем всё
в тебе больше  т хмеля и крепость твоя   та
я мог бы сдаваться но что мы получили в замен
холодные ночи одинокие вечера
я мог бы остаться и уже ни каких перемен
давай все закончим давай забывать номера
нам остава сь всего  деля и она
поцелуев осколки прошлое   сложить
что будет с нами узнаем через  сколько фраз
и все твои вина из винограда для меня уже слишком просты
соло саксофон
слова как иголки предложения как ножи
нам остава сь всего  деля и она уже прожита"
Григорий Лепс,"никогда ты   поймешь
как замерзаю
сводит с ума
дом мой укрой
в доме пустом
и опять   уснуть
саваном белым
ходит февраль
где то ты засыпаешь
сон   найти
и меня тишиной
так и   узнаешь ты
ночью и д м
где то но   со мной"
Григорий Лепс,"если надоело если надоело
уходи красиво и живи счастливо
но я же вижу что   я так
ты м  говоришь что совсем разбил я жизнь твою
как было трудно тебе сколько лет  рвы трепать м
дам совет лишь совет в нём  гатива поверь  т  т
всё этот так сложно начинать снова но я тебе подпою
так чего ты ждёшь
найдётся кто нибудь другой
но ты же ищешь виноватых
ты ждёшь чтоб я изменился
а я пока что под рукой
прямо здесь чтобы я чтобы я вдруг стал прекрасным принцем
у кого есть си запретить тебе
уходи красиво мой тебе совет
иди найди где такой
всё равно людей сменить легко но   изменить их"
Григорий Лепс,"триста тысяч п  т надо мною
как по русски уже   упомнить
английски стало быть love
что то г вное вышло из моды
каждый раз просыпаясь с рассветом
самый лучший день заходил вчера
ночью ехать лень пробыл до утра
триста тысяч часов за спиною
ну и дно будь
очень здорово всё таки жить
всё вгрызаемся в мир будто рыба пи
остаётся лишь тонкая нам нить
создатель их в  бе кружить
а мы сог сно законам природы
но приш пора и собрался в путь
спроста вспоминаешь об этом"
Григорий Лепс,"жить иначе просто   умеет
и беззвучно тихо п чет
то беспечно улыбнётся
там в  бесах без любви
но никто   обернётся
там высоко о о о
увидит эти слёзы солнца
а а а может быть такая доля
просто так в ответ любить   ста т
а а а там высоко о о о
по пустым проспектам  ба
там далеко о о о
за изнанкой ночи прячет
то о чём то загрустит
одиноко бродит солнце
одинокого свети
чтобы   тревожить нас
замерзает солнце
только мир собою занят
всех теплом своим согреет
смотря на всё что было
все свои печали солнце
пряча печали свои
всё равно любить весь мир"
Григорий Лепс,"пусть в парке листья жгут
жди меня  т больше слов
заставить сердце биться чаще счастья  т
холодно и безразлично так
душа и мысль единый вздох
заставить сердце биться чаще если  т
покажется что жизнь пустяк
серыми буднями   разбудить огня
будет больше снов
хочется смотреть как мы с тобой
если  т причин для счастья м
нас осень обня
убиваем свою любовь
простужен день он льёт дожди
и в каждой капле меня   жди
а мы сожжём мосты
закрыть г за и сде ть шаг"
Григорий Лепс,"и в  бо улетает птицей
в прошлое   возвратиться
разбитая любовь а может обратно
черно бе я печаль
разбитая любовь тонкие нити
но запомним как сейчас
тяжело дышать но уже   больно
разбитая любовь белые пятна
м  уже довольно фраз
разбитая любовь…
как в первый раз
знай ничего   изменить
мы хотели вновь соединить их
м  уже довольно но
наши души излечимы
как послед е прощай
парализована
все моя душа парализована
стучит в окно
нам уже   полюбить
знай время   остановить
ни к чему искать причины"
Григорий Лепс,"понимая что хочешь сама
и от судьбы обеспеченной
в сказку с плохим концом
тянут на грех минус и плюс
жная глупая грешная
больше добавить м   чего
но тебя надо бы знать
то хочу то   хочу
то что в любви как и в вой
ты разобьёшь много сердец
ты преднамеренно сводишь с ума
и вот тогда наступает ко ц
но в тебе паника чувств
что в тебе дразнит меня
рвёшься и рвёшься доверчиво
ты настоящая женщина
кажется что это игрой
и с ангельским лицом
ты отдаёшься до самого дна"
Григорий Лепс,"музыка в тебе сама меняет мир она   подведёт
но в твоей душе звучит так глубоко радостная музыка
ты просто жжёшь как волшебник из сказки
в мире твоём просыпается красота
чтобы люди могли и любить и мечтать
люди понимали слушая её страшное пройдёт
как бы что то   пугало всё равно двигайся вперёд
и пока живёшь ты слушая её музыка   врёт
но его спаса горстка чудаков и радостная музыка
музыка им помога дальше жить и двигаться вперёд
ты просто жжёшь разве это возможно
в сердце огонь ты вокруг освещаешь всё
жаль только что в нашем мире всё сложно
лучше никогда   думать о плохом это всё пройдёт
просто гори пока в сердце огонь
только ни на миг   предавай музыку в тебе
ты создаёшь этой музыки краски
в мире никогда нам   было легко это грустный факт"
Григорий Лепс,"просто реши нужен я или   нужен
я же просил
вертишь ее и   можешь понять что тебе де ть теперь
просто увяли
как долго дума ты 4 раза
я разбудил проливные дожди п кал растроганный воздух
месяц назад любовался тобой словно я сам тебя создал
как долго дума ты
цветы все увяли в моем сердце
этот вопрос удивительно прост на   по си м тебе
боже как долго долго
но ничего я   мог изменить в этих наивных г зах
кажеться я в твоих детских руках сложная слишком игрушка
месяц назад как русалку из волн сково сково звал"
Григорий Лепс,"петли дверные многим скрипят многим поют
на батарее  ту снарядов уже
кто вы такие
даже в дозоре можешь   встретить врага
вас здесь   ждут
каюсь каюсь каюсь
порвали парус
надо быстрее на вираже
все конти нты могут гореть в ог
многие лета тем кто поет во с
только все это   по м
а у дельфина взрезано брюхо винтом
это   горе если болит нога
все части света могут лежать на д
выстре в спину   ожидает никто"
Григорий Лепс,"всё равно я только с тобой
крыльями о стёк буду биться к тебе
где то в  бе кто поймать её рискнёт
ты уходишь и уходишь навсегда
я останусь но я с тобой
времени в разбитой чашке больше  т
позже всё пройдёт любовь моя плывёт
и   знали что отдать друг другу взамен
но любовь из раны просочится
может быть я научусь по новой жить
белый дым от сигарет и г за меняют цвет
правда в тиши  сердца стон
шаг за дверь сейчас сердца стон
прощали мы друг другу наших измен
трудно говорить и что то объяснить
тихо капает вода я боюсь услышать да"
Григорий Лепс,"кто был со мною
очередной зигзаг твоей души
ведомо м  ны
я заблудился выхода м   т
огнём твоей улыбки
но сам пленён огнём твоей улыбки
и я один я в каменной пусты
я в каменной пусты
в тебе брожу я словно в биринте
я так хотел тебя
умолк последний шаг
манит этот свет
куда ведёт меня
все меня покиньте
навеки взять в свой плен
среди высоких стен
на полпути к тебе
где каждый шаг к тебе подобен пытке
я так устал бродить
в глухую полночь"
Григорий Лепс,"м  чтоб были друзья да жена чтобы па на гроб
все вернулось на круг и распятый над кругом висел
лишь на корточки вдруг с о мевших колен пересел
кони просят овсу но и я закусил уди
и среди ничего возвышались литые ворота
я узнал старика по слезам на щеках его дряблых
и ударит душа на ворованных клячах в галоп
вдоль обрыва с кнутом по над пропастью пазуху яблок
родящий пустырь и сплошное ничто беспредел
убиенных щадят отпевают и балуют раем
и измученный люд   издал ни единого стона
скажу про живых а покойников мы бережем
да репьи из мочал еле выдрал и гриву заплел
всем нам б га подай да и много ли требовал я б г
и кряхтел и ворчал и   смог отворить и ушел
как бы так угадать чтоб   сам чтобы в спину ножом
святой он апостол а я остолоп
ну а я уж для них наберу бледно розовых яблок
я смирил его сковым словом
здесь малина братва нас встречают малиновым звоном
я когда то умру мы когда то всегда умираем
прискакали гляжу пред очами   райское что то
седов сый старик слишком долго возился с засовом
в грязь ударю лицом завалюсь покрасивее набок
но сады сторожат и убит я без промаха в лоб
и погнал я ко й прочь от мест этих гнилых и зяблых
в дивных райских садах наберу бледно розовых яблок
для тебя привезу ты меня и из рая жда
вот и кущи сады в коих прорва мороженных яблок
и огромный этап тысяч пять на коленях сидел
жаль сады сторожат и стреляют без промаха в лоб
как ржа т коренной"
Григорий Лепс,"ещё один раз здесь только я и ты
ты можешь сбросить весь  нужный груз
но время   ждет и горят мосты
пожалуй здесь останусь я попал в его плен
ты можешь поменять страну и конти нт
может быть навсегда
взято с сайта http //hm6 ru c
из под ног уш земля
чтоб географию свою сменить
начиная с нуля
поверь м  так трудно говоритьc «
поменять своё сознание направить весь поток э ргии на созидание
пришел момент всё в жизни поменять
последний звонок и горят мосты
жить будто бы границ  т c
получив реверанс
сам себе даю шанс
погрущу и опять
где бы   был на земле
нужно продолжать двигаться а   бежать
и новые вершины покорятьgm     a#
москвы никогда
да нафига этот
я научился летать оттолкнувшись от стен
появлюсь д й на пять
я парю над городом как супермен
чтоб только рядом с королевой жит
мимо крыш домов мимо кремлевских стен
правда жизни такая «
очистить дом от мусора включить jazz plus
меня уносит с собой ветер перемен
в голове сколько мыслей кому их рассказать
но проблема одна
я уеду туда где большая вода
я буду нако ц как лорды жить
мимо площади пролетая big ben
ты можешь сорвать куш и упустить момент f
и сколько   пришлось бы зап тить
покидая его душный плен
я уеду туда где большая водаf c
да кому я там нужен
я сейчас в эпицентре этой красоты
сочиняй мечты »
поверь м  так трудно говорить «
и новые вершины покорять
а по парку гуляют влюбленные пары
нафига этот
уходя после себя оставить след
я давно отпустил но я всё ещё люблю тебя dm
москву твою мать
я давно отпустил но я скучаю по тебе
от себя   убежишь в тридцать это надо знать
я уеду жить в
идут поездaf
в направлении том
видно пусть с балкона пишу мемуары
так счастливы здесь могли быть я и ты
пришел момент всё в жизни поменятьa#
ты и я здесь один лучше их записать a#
значит нужно остаться
идут поезда
москва будет сниться"
Григорий Лепс,"до станции «
зима» другой дороги  т
стою я на перро  фонарик как мпада
зима» до пояса сугробы
зима» в один ко ц билет
скажи всего два слова и я пойму что нужен
а вдруг ещё   вечер ты м  нужна как воздух
зима» пешком почти полгода
на станции «
февральский ветер ловит твой взгляд за с гопадом
ты думаешь что п чу м  жгут г за метели
оставлю ссоры в прошлом кому нужны потери
проигрыш … модуляция
сжимается подковой моя душа на стуже
иду к тебе навстречу а вдруг ещё   поздно"
Григорий Лепс,"м  в душе всего лишь лет 25…
она меня балует она меня чувствует
все отношения людей – лишь игра
но я   лодка что бы по теченью плыть
зависну на паузе над водами грустными
зависну на паузе над черною
раньше плыл ну а теперь   для меня
по секундам собираю каждый миг
прожигая на ог  за годом год
над водами талыми
я уже такой как есть – другим   стать
она меня балует
я горящие угли бросаю в лед"
Григорий Лепс,"есть предание одно
и за шторы проникает медленно
где то рядом посели сь ложь
ты бы в  м очень важный гвоздь
в клетке заперт я как зверь
но кто знает может это смерть
шепчет а душа   верит бедная 3раза
льет коварно и   слышно
из твоих  внятных слов
я прости   понял ничего
из  бес польется черный дождь
то ли сердце дало сбой
настроение на  т
без доверья жить  льзя
стал смотреть я на тебя
если в мире все вверх дном
есть поверие одно
и хотя я вижу дверь
черный дождь стучит по стек м
так упорно и жестоко
в день когда умрет любовь
мир накренился скользя
то ли я пле н тобой
но сом ний   унять
и везде погашен свет
словно я нашел в тебе жучок
все равно здесь   на что смотреть
черный дождь стучит по крыше
про любовь и  любовь
шепчет а душа   верит бедная"
Григорий Лепс,"как поединок с самим собой
я уже   раз его встречал
остается просто дальше жить
гоняет с га  уёмный рой
но м  ни капли его   жаль
кружится ночь как будто ветер живой
кажется м  что мы с тобою одно
зап тил такой ценой
и метут опять с га
поцелуй   согреет уст
я знаю сердце твое хрусталь
я из темноты свою печаль
моя разби сь о лед любовь
мое молчанье это   порок
но что теперь поде ешь со мной
поболит и пройдет само
над тобою надо мной кружит
только м  все уже равно
слышится смех но только м    смешно
у беды очень странный вкус
там внутри с га
до чего знакомый с г
над моею головой
но мир опять уходит из под ног
стужа в душе снаружи тоже изной
вывожу опять на свет"
Григорий Лепс,"но уже до дрожи своя
просто люби меня
я тебе верю ты моя вера
белое тело или же судьбу отда
верь и люби меня
дело сде но ты повери м
молода ночь а ты моложе
я тебе верю я тебе верен
у любви моей д й   считано лет
т у  е ни ран ни седины смерти  т
я с тобою где б ни был я
ты меня жди возьми на веру"
Григорий Лепс,"но м  всё равно
а кто я в жизни твоей зачем м  это знать
переде ть тебя я   стремлюсь
я тебя   люблю это г вный мой плюс
иногда проводим вдвоём с тобой денёк другой
сто забот ты приводишь за собой
я на это кино   куплюсь
я тебя   люблю это я так решил
даже лучше что я тебя   люблю
то на парочку д й а то на полчаса
м    надо звонить и   надо лгать
но когда весь мир надоест то есть куда бежать
постоянно думая что
с тобой я б уже с ума сошёл
а   то бы никто   жил
что встречали тебя в
я интересуюсь тобой но   глубоко
а потом ты пропадаешь только до сёт молва"
Григорий Лепс,"только волосы вот побелели
замерзает на рельсах свободы
как заложница память оста сь
мы с тобою мой друг так давно
где то там за этапами д й
мы такими счастливыми были
но живем  смотря ни на что
боль под сердцем сжима сь в ку к
без веселого солнца и лета
от прик дов побоев и мата
с кем мы горечь и радость делили
за чертой тишины и рассвета
за туманами дальних морей
где и люди и песни другие
в сигаретном дыму ностальгии
золотится в бокале вино
наша юность с тобой отсмея сь
и где то там за этапами д й
но однажды билеты возьмем
где  сли мы  легкий свой крест
снится нам вой конвойных собак
бросив якорь мы пьем за друзей
и свинцовая трель автомата
бывали в далекой
богом проклятых мест
сколько д й и воды утекло
там осталось  мало друзей
и дождями мечты отшумели
в бесприютном раю герей
где простуженный гул поездов
и вер мся в далекие годы"
Григорий Лепс,"но   знал что   горит любовь в ог
разорвав на части беско чность боли
и буду жить тобою
я буду жить тобою
т чис этим  лепым дням
я подавляя стон бросил любовь в огонь
и разрушив одиночества  волю
как я мог столько держать в себе
я верну тебя себе
догада сь ты с кем все мечты мои
кто же я без тебя видно уже   я
разорвав на части беско чность боли спасая жизнь любовью
я верну тебя себе любой ценою
и сквозь пепел возвращается ко м
мой рассвет ты забра с собой
сто дорог что бы тебя найти
но по какой бежать ты же   будешь ждать
ярким светом путь к тебе укажет м
я верну себя тебе
я узнал что   горит любовь в ог"
Григорий Лепс,"тихо болью отзываются во м  этой молодой луны крики
забери меня в свой плен
раскида перья птиц
ночь по улицам пош звездной поступью цариц
эту линию колен целовать последний раз
если кто поймает взгляд поторопится назад сам   знаю почему
забудутся никем праздник губ обиды г з
только рюмка водки на столе ветер п чет за окном
легко тебя отдать парусам ветров и птиц
может даже   понять может даже   узнать среди тысяч женских лиц
слов и чисел простота у  бесного моста
молча смотрят на луну
пусть г за мои молчат"
Григорий Лепс,"на самом деле уходил я а ты стоя на месте
хоть п чь хоть пой один фиг
казалось м  бежали улицы вдаль и уводили тебя за собой
казалось м  так просто взять и уйти и   терять себя в этой дыре
рука уже в  бе и стакан близко
в глуби  сердца затаился крик
но касание твоих обманчивых рук и понимаю что снова в игре
на самом деле уходил я чтобы   вернуться
казалось м   бо холодная сталь сверка и вызыва на бой
время бить стёк время пить виски
казалось м  каждый хотел дать совет но я просил   лезть их
если тянуть до конца любые струны рвутся"
Григорий Лепс,"с любовью с надеждой и с верою вста м
разорвано  бо натянуты  рвы
девиз наш известен «
сегодня как прежде своих   бросаем
понятие чести  святыня святая
мы  сильные люди своих   бросаем
за тебя встану
родина мать зовёт
пусть смелое сердце поднимется первым
своих   бросаем»
россия мама
страх больше  ведом и все это знают"
Григорий Лепс,"дни сливаются в года
время ветер и песок
ту завтра есть сейчас
жизнь она для нас
припев x4 life is good life скажем вместе life is good life этой пес й life is good life жизнь прекрасна life is good life…
и падение и взлет
ведь мы для счастья рождены
припев x2 life is good life скажем вместе life is good life этой пес й life is good life жизнь прекрасна life is good life…
эта жизнь водоворот
в надеждах встречи и мечты
но я хочу здесь и сейчас
в плену надежд ошибок страсть
но ты всю жизнь искал момент
до мечты один лишь шаг
припев life is good life is good life is good life is good life is good life is good life is good life is good
объединяться что бы жить
я беру от жизни всё"
Григорий Лепс,"расскажи м  что ты знаешь
и теперь одна надежда мир любя
расскажи как жить то будешь
расскажи куда взлетаешь
чтобы ты остался с нами   ушел на век
с кем там виделся о чем беседы шли
расскажи м  расскажи м    томи
как однажды умер знаю   забудешь
жил и вдруг почти что умер да и по ви  своей
сколько лет и сколько д й ты жил в мечте своей
бог и мать работа дети дом семья
целый год тебя тащили мы подняли всех
чтож совсем   плохо для тебя
тридцать лет осталось где то де й вывод для себя"
Григорий Лепс,"река свое изменя русло
хватит кто заварил тот п тит
что заблудившись в поисках рая
ангелы делят
но   остановишь время
там под сердцем душа мок т
замри солнце усни в прошлом
пока на дно опускались чувства
пока доверие было слепо
края где уже   летаю
но она пада кам м в воду
но оставалось пустынно  бо
ты дума ничего   случится
ты дума ничего   проверить
время летя душа  птица
закрой двери закрась окна
любовь  жребий кто кем брошен
там под  бом белые полосы
и у терпения есть горизонты
да ты можешь остановить часы
и постоянно меня берег
но по законам людской природы
бери река душа  птица
ты выбира другую свободу"
Григорий Лепс,"вспоминая тихо о былом сидя у могилы
за то что заслонив собой стояли крепкою стеной
мы запомним это это навсегда
всем тем кто был
за то что вы с отчизной были рядом
как в одно мгновенье без предупреждения утром грянул гром
и вспорхнули птицы к ог нной границе думая что сон
но безумный гром в черной колеснице
россии старшим братом
но вы сумели победить завещав нам жить завещав нам жить
спасибо герои
говорят мужчины их морщины
страшные мгновенья  повиновения
виде звезда как отцы и деды де ли победы
помнят поминутно всё о том
мы должны их помнить имена
он им будет сниться всю их жизнь потом  вся их жизнь о том
мы могли б всегда полететь как птицы
в теплом свете вечного огня
за то что   могло бы быть без вас
в дальние станицы или города
с нами навсегда
чтоб однажды утром если будет нужно
спасибо ребята"
Григорий Лепс,"с ним так много надежд среди прочих вершин
он идет напрямик воем сумрачным льдов
т проигранных битв  т нарушенных клятв
пусть теряется след где то ниже ноля
он уверенно мчит за собою свой верный отряд
но маяк   горит тишина говорит
если б можно бы взять повернуть время вспять
вот это романтика чудеса навигации
бренны все острова к юго западу от корабля
арктика капитан
о так с дко мечтать о других полюсах
из обветренной памятью вечно седых городов
каждый сам как умеет проходит свой меридиан
так высок горизонт меж п кучих орбит
он надежен как холод как п мя он   сокрушим
да все мысли полны кровоточащих ран
там где новых паломников ждет семисол чный скит
и послушен штурвал и   дрог т рука
ослепленная светом я гасну в его парусах
сто ветров завернуть в драгоценные эти шелка"
Григорий Лепс,"тень это пятно это рассвет но бьётся в капле
разрывая наши цепи наполняя наши мели
спрячь шторами звук же ние рук о них
заметно и  слышно после бури как в затишье
ты где то внизу и светит звезда   нам
но ждать чувствуя свет чьих то побед и наград
заставляя думать прежде чем оставить все надежды
а нам нужно успеть что то сказать знать бы что
жизнь входит в берега
тень выльет в окно счастье двоих тайну их
согревая наши души выкупая наши клятвы
сталь ярким крылом рвёт об ка попо м
но мой горизонт сольётся с твоим и ты узнаешь"
Григорий Лепс,"поругаю поцелую
встретил вот
а она уже заочно
г з озера голубые
сковая и родная
встретить смерть свою однажды
м  теперь совсем   страшно
ты наверное от скуки
ты   п чь когда ревную
ой   спится м    спится   спится
ночи напролет   сплю я
у меня виски седые
у тебя с г на ресницах
амур кудесник
хорошо что ты такая
ох   спится м    спится
а при встрече у аллеи
г дишь старческие руки
поправляешь шарф на шее
м дший сын мой ей ровесник
девочку мою такую
ох   спится м    спится   спится
помаха м  п точком"
Григорий Лепс,"родники мои серебрянные
ведь поможешь ты м
если беден я как пес один
посмотри как я любуюсь тобой
позволишь жизнь скомкати
дом хрустальный на горе для  е
мир подводный и надводный свой
сам как пес бы так и рос в цепи
если я богат как царь морской
крикни только м
сравнил бы я любую с тобой
лови блесну
золотые мои россыпи
задумываясь выплесну
и в дому моем шаром кати
хоть казни меня расстреливай"
Григорий Лепс,"мир казался светлым и таким большим
здесь еще вчера бы империя
как было до тебя
и память торопя расставлю вещи в доме по местам
завтра я смогу опять дышать и трогать  ба синь
а ты история теперь ты лишь история
и его мы сде ли и назад уже никак
я пройдусь по комнатам пустым
от любви до безразличия только шаг
я объявлю войну своим мечтам
а потом затмение а теперь измены дым
завтра я смогу опять бежать и трогать  ба синь
я   дам тебе бродить во снах
чувства все остались за преде ми"
Григорий Лепс,"я взлетаю но увы всё м  снится
и смотрю я с высоты мир  бесной красоты
вдаль свободную маня разбивая брызги дня
я взлетел под об ка словно птица
звёзды льются с высоты мир  бесной красоты
понимая что увы всё м  снится
м  снится м  снится водопад
я пришёл издалека ста вдруг крылом рука
свет холодного огня серебрится"
Григорий Лепс,"утоли мои печали
в старом парке пах т хвойной тишиной
как приходят в свою гавань корабли
потерял я где то в бездорожье лет
ни за что теперь   отыскать следов
натали утоли мои печали
я проде л долгий путь
мои волосы от зноя и ветров
и хоть я другим   стал
только время обмануть  возможно
натали от судьбы и от тебя м    уйти
я   свят я виноват перед тобой
может год а может целые века
натали я прошёл пустынью грусти пол земли
целовал я струи многих родников
в дальний край где мы друг друга   нашли
и томился одиночеством вдали
я пришёл к тебе из позабытых снов
сколько времени   виделись с тобой
и качаются на ветках об ка
но с дороги я устал и душа моя в пыли
брал от женщин всё что мог и   секрет
побелели как степные ковыли
натали я вернулся чтоб сказать тебе прости
безоглядную влюблённость и покой"
